ພະ ເຍຊູ ອາດ ຈະ ຍັງ ຢູ່ ເຮືອນ ຂອງ ຊັກຄາຍ ບ່ອນ ເຊິ່ງ ພະອົງ ພັກ ເຊົາ ລະຫວ່າງ ທາງ ໄປ ເມືອງ ເຢຣຶຊາເລມ	耶稣也许仍在撒该家里 当时他正打算前往耶路撒冷途中在后者家里稍作停留
ຂໍ ໃຫ້ ເຮົາ ມີ ຄວາມ ບໍ ລິ ສຸດ ແລະ ກ້າ ຫານ ໃນ ການ ປົກ ປ້ອງ ແຜນ ຂອງ ພຣະ ບິ ດາ ເທິງ ສະ ຫວັນ ແລະ ພາ ລະ ກິດ ຂອງ ພຣະ ບຸດ ຂອງ ພຣະ ອົງ ພຣະ ຜູ້ ຊ່ວຍ ໃຫ້ ລອດ ຂອງ ເຮົາ	愿我们纯洁而勇敢地捍卫天父的计划和祂的儿子即我们救主的使命
ພຣະ ຜູ້ ຊ່ວຍ ໃຫ້ ລອດ ໄດ້ ເຂົ້າໃຈ ພາລະກິດ ຂອງ ພຣະ ອົງ ຢ່າງ ແຈ່ມ ແຈ້ງ ທີ່ ຈະ ໄປ ຊ່ວຍ ຊີວິດ ຂອງ ລູກໆ ຂອງ ພຣະ ບິດາ ເທິງ ສະຫວັນ ຂອງ ເຮົາ ເພາະ ພຣະ ອົງ ໄດ້ ປະກາດ ວ່າ	救主清楚明白祂的使命是去救援天父的儿女因为祂宣告
ດັ່ງ ນັ້ນ ຂະນະ ນີ້ ຢູດາ ພວມ ອອກ ໄປ ພົບ ຄົນ ເຫຼົ່າ ນັ້ນ ເພື່ອ ຈະ ນໍາ ເຂົາ ໄປ ເຖິງ ພະ ເຍຊູ	现在犹大正要去找这些人来捉耶稣
ຊາອຶເລ ໄດ້ ກ່າວ ວ່າ ຈະ ຍົກ ທິດາ ໃຫ້ ເປັນ ເມຍ ແກ່ ຜູ້ ທີ່ ຂ້າ ໂຄລີອາດ ໄດ້	他说过会把自己的女儿嫁给杀死歌利亚的人
ພະເຈົ້າ ຮັບ ຟັງ ຄໍາ ອະທິດຖານ ຂອງ ທຸກ ຄົນ ບໍ	上帝会听每个人的祷告吗
ການ ໃຊ້ ພາບ ປະກອບ ໃນ ການ ສອນ ສາມາດ ດຶງ ດູດ ໃຈ ຜູ້ ຟັງ ເຊິ່ງ ຊ່ວຍ ລາວ ໃຫ້ ເຂົ້າ ໃຈ ໄດ້ ດີ ຂຶ້ນ ແລະ ຈື່ ສິ່ງ ທີ່ ລາວ ຮຽນ	视觉教材能吸引人的注意力也能帮助人理解和记住所学的内容
ຖ້າ ຫາກ ເຮົາ ພິຈາລະນາ ຢ່າງຮອບ ຄອບ ເປັນ ຫຍັງ ເຮົາ ຈຶ່ງ ມັກ ຟັງສຽງ ເຍາະ ເຍີ້ຍ ຂອງ ຄົນ ທັງ ໂລກ ໃນ ສະໄຫມ ຂອງເຮົາ ແລະ ບໍ່ ຟັງ ຄໍາຂໍ ຮ້ອງ ຂອງ ຄົນ ທີ່ ຮັກ ເຮົາ ແທ້ໆ	我们若经过深思熟虑又怎么会听从今日躲藏在广厦中的那些人对我们的嘲讽而不倾听真正爱我们的人所作的恳切呼求
ດັ່ງ ນັ້ນ ມື້ ຫນຶ່ງ ພະ ເຍຊູ ຈຶ່ງ ໄດ້ ເລົ່າ ເລື່ອງ ຫນຶ່ງ ໃຫ້ ເຂົາ ເຈົ້າ ຟັງ ເພື່ອ ສະແດງ ວ່າ ການ ເວົ້າ ອວດ ໂຕ ນັ້ນ ຜິດ ຫຼາຍ ສໍ່າ ໃດ	为了使这些人知道自夸不对耶稣向他们讲了一个故事
ສິ່ງ ທີ່ ຄວນ ເຮັດ ເປີດ ເພງ ຟັງ ກ່ອນ ຫນຶ່ງ ຮອບ ຫຼັງ ຈາກ ນັ້ນ ໃຫ້ ພີ່ ນ້ອງ ຮ້ອງ ເພງ ໃຫມ່ ນໍາ ກັນ	提示请先播放音乐一次之后大家一起唱新诗歌
ໃນທີ່ສຸດ ກີຣິຊໄດ້ມາສຶກສາ ເອົາປະລິນຍາໂທຢູ່ທີ່ມະຫາວິທະຍາໄລ ບຣິກໍາ ຢັງ ແລະ ໄດ້ພົບກັບ ພັນລະຍາ ໃນອະນາຄົດ ຂອງລາວ	最后葛利胥到杨百翰大学读研究所并且认识了他未来的妻子
ແລະ ມັງກອນ ໃຫຍ່ ນັ້ນ ເປັນ ທີ່ ຖິ້ມ ລົງ ເສຍ ເປັນ ງູ ບູຮານ ນັ້ນ ທີ່ ເຂົາ ເອີ້ນ ຊື່ ວ່າ ເດຍໂບໂລ ພະຍາມານ ແລະ ຊາຕານ ທີ່ ລໍ້ ລວງ ທົ່ວ ແຜ່ນດິນ ໂລກ ທີ່ ຄົນ ອາໄສ ມັນ ເປັນ ທີ່ ຖິ້ມ ລົງ ທີ່ ແຜ່ນດິນ ໂລກ ແລະ ພວກ ທູດ ທີ່ ຊົ່ວ ແຫ່ງ ຕົນ ເປັນ ທີ່ ຖິ້ມ ດ້ວຍ ກັນ	大龙就是那古蛇名叫魔鬼又叫撒但是迷惑普天下的 它被摔在地上它的使者坏天使也一同被摔下去
ແລ້ວ ຄູ ກິລາ ໂຮງຮຽນ ມັດທະຍົມ ປາຍ ຂອງ ພວກ ຂ້າພະເຈົ້າ ໄດ້ ບອກ ວ່າ ຄູ ກິລາ ຂອງ ມະຫາວິທະຍາໄລ ສະ ແຕນ ຝອດ ຢາກ ໄປ ກິນ ເຂົ້າທ່ຽງ ກັບ ເມີ ລິນ ໂອ ສັນ ແລະ ຂ້າພະ ເຈົ້າ	后来我的高中美式足球教练通知我说史丹佛大学的美式足球教练想要和我以及莫林‧奥申共进午餐
ໂຢຮັນ ໄດ້ ຮັບ ການ ບອກ ວ່າ ມັງກອນ ນັ້ນ ຊາຕານ ພະຍາມານ ໄດ້ ປະທານ ອໍານາດ ແລະ ພະ ທີ່ ນັ່ງ ແຫ່ງ ຕົນ ໃຫ້ ແກ່ ສັດ ຮ້າຍ ນັ້ນ	约翰得知龙魔鬼撒但把力量宝座和大权都赐给了兽
ການ ກິນ ເຂົ້າທ່ຽງ ກັບ ຄູ ກິລາ ມະຫາວິທະຍາໄລ ສະ ແຕນ ຝອດ ແມ່ນ ຢູ່ ທີ່ ຮ້ານ ອາຫານ ບະ ລູ ເບີດ ຢູ່ ເມືອງ ໂລ ກັນ ລັດ ຢູ ທາ	我们和史丹佛大学的教练约在犹他州洛干的蓝鸟餐厅共进午餐
ພະທໍາ ຄໍາປາກົດ ພັນລະນາ ສິ່ງ ທີ່ ເກີດ ຂຶ້ນ ດັ່ງ ນີ້ ວ່າ ມີ ການ ທໍາ ເສິກ ໃນ ຟ້າ ສະຫວັນ ອົງ ມີກາເອນ ພະ ເຍຊູ ຄລິດ ທີ່ ກັບ ຄືນ ຈາກ ຕາຍ ແລ້ວ ກັບ ພວກ ທູດ ທີ່ ດີ ແຫ່ງ ຕົນ ໄດ້ ເລວເສິກ ຕໍ່ ສູ້ ມັງກອນ ຊາຕານ ນັ້ນ ແລະ ມັງກອນ ກັບ ພວກ ທູດ ທູດ ສະຫວັນ ຊົ່ວ ແຫ່ງ ຕົນ ໄດ້ ເລວເສິກ ແລະ ແພ້ ບໍ່ ໄດ້ ແລະ ບ່ອນ ຂອງ ເຂົາ ໃນ ຟ້າ ສະຫວັນ ກໍ ພົບ ບໍ່ ໄດ້ ຕໍ່ ໄປ	米迦勒复活了的耶稣基督同他的使者好天使与龙争战龙也同它的使者坏天使去争战并没有得胜天上再没有它们的地方
ຖ້າຫາກເຮົາມອບໃຈຂອງເຮົາໃຫ້ແກ່ພຣະເຈົ້າ ຖ້າຫາກເຮົາຮັກອົງພຣະເຢຊູຄຣິດເຈົ້າ ຖ້າຫາກເຮົາເຮັດໃຫ້ດີທີ່ສຸດເພື່ອດໍາລົງຊີວິດຕາມພຣະກິດຕິຄຸນ ແລ້ວມື້ອື່ນ ແລະ ທຸກມື້ຕໍ່ໄປ ໃນທີ່ສຸດຈະດີເລີດ ເຖິງແມ່ນເຮົາອາດບໍ່ເຫັນວ່າເປັນແນວນັ້ນ ໃນເວລານີ້	如果我们向神献上我们的心如果我们爱主耶稣基督尽己所能地奉行福音那么明天以及之后的每一天最后都会变成十分美好即使我们未必都能看得出来
ບໍ່ມີອໍານາດ ຫລື ອິດທິພົນໃດສາມາດ ຫລື ຈະດໍາລົງຮັກສາໄວ້ໄດ້ໂດຍອາໄສຖານະປະໂລຫິດ ນອກຈາກໂດຍການຊັກຊວນ ໂດຍຄວາມອົດກັ້ນ ໂດຍຄວາມອ່ອນໂຍນ ແລະ ໂດຍຄວາມອ່ອນນ້ອມ ແລະ ໂດຍຄວາມຮັກອັນບໍ່ແກ້ງເຮັດ	「任何能力或影响力都不能或不应藉圣职来维持唯有藉着劝说恒久忍耐温和温柔和不虚伪的爱
ເຂົາເຈົ້າໄດ້ຮັບ ຄວາມຊ່ວຍເຫລືອ ແລະ ຖືກອ້ອມຮອບ ໄປດ້ວຍສະມາຊິກ ຂອງສາດສະຫນາຈັກ ທີ່ສະຫນັບສະຫນູນ ແລະ ປະຕິບັດ ຕໍ່ເຂົາເຈົ້າ ແລະ ຖືກເສີມສ້າງ ໃຫ້ເຂັ້ມແຂງ ໂດຍການຮັບໃຊ້ ຂອງເຂົາເຈົ້າໃນ ການເອີ້ນຢູ່ ໂບດ	他们蒙受协助从周遭的教会成员获得支持和施助在教会担任召唤从事服务也让他们个人得到巩固
ພຣະວິຫານແຕ່ລະແຫ່ງເປັນບ້ານທີ່ບໍລິສຸດ ບ້ານທີ່ສັກສິດ ແລະ ໃນທີ່ນັ້ນເຮົາແຕ່ລະຄົນສາມາດຮຽນຮູ້ ແລະ ຮູ້ຈັກອໍານາດຂອງການເປັນເຫມືອນພຣະເຈົ້າ	每一座圣殿都是主圣洁的神圣屋宇在那里面我们每一个人都能学习并认识神性的能力
ບໍ່ ມີ ໃຜ ສາມາດ ວາດ ພາບ ເຫັນ ບ້ານ ຂອງ ພຣະຜູ້ ເປັນ ເຈົ້າ ຢູ່ ໃນ ບາງ ກອ ກ ທີ່ ສວຍ ງາມນັ້ນ	谁想象得到在曼谷这个美丽的城市会有一座圣殿
ວັນ ອິດສະ ເຕີ ເທື່ອ ທໍາ ອິດນັ້ນ ຫລັງ ຈາກ ການ ຊົດ ໃຊ້ ແລະ ການ ຟື້ນ ຄືນ ພຣະ ຊົນ ໄດ້ ປະ ກອບ ເປັນ ເຫດ ການ ທີ່ ສໍາ ຄັນ ທີ່ ສຸດ ເປັນ ຂອງ ປະທານ ທີ່ ເພື່ອ ແຜ່ ຫລາຍ ທີ່ ສຸດ ເປັນຄວາມ ເຈັບ ປວດ ທີ່ ແສນ ສາຫັດ ທີ່ ສຸດ ແລະ ເປັນການ ສະ ແດງ ໃຫ້ ປະ ຈັກ ເຖິງຄວາມ ຮັກອັນ ບໍລິສຸດ ທີ່ ເຄີຍ ສະ ແດງ ອອກ ໃນ ປະ ຫວັດ ສາດ ຂອງ ໂລກ	在那第一个复活日发生的赎罪和复活构成世界史上最重要的一刻最慷慨的献礼最为严峻的痛苦并最为壮阔地展现了纯正的爱
ຂໍໃຫ້ພຣະອົງຈົ່ງອວຍພອນພວກເຮົາ ເພື່ອໃຫ້ພະຍາຍາມມີຄວາມອົດທົນ ແລະ ມີຄວາມພາກພຽນຕໍ່ໄປ ເພື່ອຈະໄດ້ເຫມາະສົມກັບມາດຕະຖານທີ່ໄດ້ຍິນໃນກອງປະຊຸມ ໃນທ້າຍສັບປະດານີ້ ໂດຍທີ່ຮູ້ວ່າ ຄວາມຮັກອັນສັກສິດ ແລະ ຄວາມຊ່ວຍເຫລືອທີ່ບໍ່ເຄີຍເລີກລາ ຂອງພຣະອົງຈະຢູ່ນໍາພວກເຮົາ ເຖິງແມ່ນພວກເຮົາຈະດີ້ນລົນ—ວ່າຈະຢູ່ນໍາພວກເຮົາ ໂດຍສະເພາະ ຕອນທີ່ພວກເຮົາດີ້ນລົນຢູ່	愿祂祝福我们会对这次大会提出的理念怀着耐心和毅力努力实践知道即使我们需要挣扎奋斗祂神圣之爱和无尽的协助也将与我们同在——尤其是在我们挣扎奋斗的时候
ຂ້າພະ ເຈົ້າ ໄດ້ ຮັບ ຈົດຫມາຍຫລາຍ ສະບັບ ແລະ ໄດ້ ຮັບ ການ ມາ ຢ້ຽມຢາມ ຂອງ ໄພ່ ພົນ ຍຸກ ສຸ ດທ້າຍ ທີ່ ຊື່ສັດ ຫລາຍ ຄົນ ຜູ້ ຮູ້ສຶກອິດ ເມື່ອຍ ກັບ ພາລະ ມາກ ມາຍ	一些背负重担的忠信后期圣徒写信给我或是亲自来找我
ໃນ ລະຫວ່າງ ຫົກ ເດືອນ ຜ່ານ ມາ ນັບ ແຕ່ ກອງ ປະຊຸມ ເທື່ອ ແລ້ວ ນີ້ ພຣະວິຫານ ໃຫມ່ ແຫ່ງ ຫນຶ່ງ ໄດ້ ຖືກອຸທິດ ແລະ ແຫ່ງ ຫນຶ່ງ ໄດ້ ຖືກ ອຸທິດ ຄືນ ໃຫມ່	从上次闭会以来的这六个月教会奉献了一座新圣殿并重新奉献一座旧圣殿
ສິ່ງ ຫນຶ່ງ ດວງ ເດືອນ ເປັນ ສາເຫດ ຫລັກ ທີ່ ເຮັດ ໃຫ້ ນໍ້າ ໃນ ມະຫາສະຫມຸດ ຂຶ້ນໆລົງໆ ເຊິ່ງ ມີ ບົດບາດ ສໍາຄັນ ຫລາຍ ຕໍ່ ລະບົບ ນິເວດ ວິທະຍາ ຂອງ ໂລກ	月球像是为地球特制的 一个原因是月球对地球的潮汐起主导作用而潮汐则对地球的生态系统至关重要
ລາ ໂມ ໄນ ໄດ້ ຮັບ ແສງ ສະຫວ່າງ ແຫ່ງ ຊີວິດອັນ ເປັນນິດ ແລະ ເຫັນ ພຣະ ຜູ້ ໄຖ່—ຄົນ ໃນ ວັງ ຂອງ ເພິ່ນ ຕົກສະ ເງີ້ ແລະ ຫລາຍ ຄົນ ເຫັນ ເຫລົ່າ ທູດ—ອໍາ ໂມນ ໄດ້ ຖືກ ໄວ້ ຊີວິດ ຢ່າງ ມະຫັດ ສະຈັນ—ລາວ ໄດ້ ບັບຕິ ສະມາ ຫລາຍ ຄົນ ແລະ ໄດ້ ຈັດ ຕັ້ງ ສາດສະຫນາ ຈັກຂຶ້ນ ໃນ ບັນດາ ພວກ ເຂົາ	拉摩那获得永生之光看见救赎主—他一家人都进入一种异象状态很多人见到天使—艾蒙奇迹般受保护—他为很多人施洗在他们当中建立教会
ແລ້ວພວກເຂົາໄດ້ຖືກຊຸກຍູ້ໃຫ້ຂີດອ້ອມນິ້ວມື ໃສ່ໃນເຈ້ຍ ຕັດຮອຍມືໃນເຈ້ຍອອກ ຂຽນການຮັບໃຊ້ທີ່ພວກເຂົາໄດ້ເຮັດໃສ່ໃນຮອຍມືນັ້ນ ແລະ ສົ່ງມັນໄປໃຫ້ພະແນກວາລະສານ	结果有数千名作了爱心服务的儿童都寄了其中很多人今晚也在这里听演讲
ຂ້າພະເຈົ້າເປັນພະຍານວ່າ ໃນປະຈຸບັນນີ້ ການເປີດເຜີຍຈາກພຣະຜູ້ເປັນເຈົ້າ ຕໍ່ປະທານສູງສຸດ ແລະ ກຸ່ມອັກຄະສາວົກສິບສອງ ແມ່ນໄດ້ຮັບຕາມແບບແຜນສັກສິດອັນດຽວກັນ	我见证今日主给总会会长团和十二使徒的启示就是按照这同样的神圣模式而来
ເມື່ອ ຂ້າພະ ເຈົ້າ ໄດ້ ບິນ ກັບ ຈາກ ເຂດ ເຜີຍ ແຜ່ ຂອງ ພວກ ເຮົາ ຢູ່ ປະ ເທດບຣາຊິນ ເຖິງ ເມືອງອິນ ດີ ອານາ ໂປ ລິ ສ໌ ລັດອິນ ດີ ອານາ ເພື່ອ ໄປ ຢູ່ ກັບ ນາງ ຂ້າພະ ເຈົ້າ ໄດ້ ນຶກ ເຖິງຄໍາ ຂວັນ ຂອງ ຄອບຄົວ	我立刻搭机从所在的巴西传道部赶去美国印第安那州的印第安纳波利斯好陪在她身旁
ຂ້າພະເຈົ້າເປັນພະຍານວ່າ ສິດອໍານາດຂອງຖານະປະໂລຫິດ ແລະ ຂໍກະແຈຂອງຖານະປະໂລຫິດໃຫ້ອໍານາດ ທີ່ຈະເປີດປະຕູສະຫວັນ ອໍານວຍໃຫ້ໃຊ້ອໍານາດແຫ່ງສະຫວັນນັ້ນ ແລະ ຈັດຫາພັນທະສັນຍາທີ່ເຮົາຕ້ອງການ ເພື່ອຈະກັບຄືນໄປຫາພຣະບິດາເທິງສະຫວັນທີ່ຮັກຂອງເຮົາ	我见证圣职权柄与圣职权钥启动了引擎打开天国大门施行天国的能力并铺设圣约的道路使我们能回到慈爱的天父身边
ບໍ່ ມີ ຄວາມ ເຈັບ ປ່ວຍ ຄວາມ ໂສກ ເສົ້າ ຫລື ຄວາມ ຕາຍ ເມື່ອ ນັ້ນຕາ ຂອງ ຄົນ ຕາ ບອດ ທັງ ຫລາຍ ຈະ ມືນອອກ ແລະ ຫູ ຂອງ ຄົນ ຫູ ຫນວກ ທັງ ຫລາຍ ຈະ ໄຂ ອອກ	不再有疾病悲伤或死亡那时瞎子的眼必睁开聋子的耳必开通
ຂ້າພະ ເຈົ້າ ເຊື່ອ ດ້ວຍ ສຸດ ໃຈ ວ່າ ເຮົາ ມີ ພະລັງ ມາຕັ້ງ ແຕ່ ເກີດ ແລະ ມີ ສັດທາ ທີ່ ຈະ ຊ່ວຍ ເຮົາ ໃຫ້ ສາມາດ ປະ ເຊີນ ກັບ ການ ທ້າ ທາຍ ໃນ ການ ດໍາລົງ ຊີວິດ ໃນ ຍຸກ ສຸດ ທ້າຍ ນີ້	我全心相信我们这些姊妹们确实有与生俱来的力量和信心让我们能面对活在末世时代的挑战
ແທ້ ຈິງ ແລ້ວ ມະນຸດ ທັງ ຫມົດ ໄດ້ ຖືກ ສ້າງ ມາຕັ້ງ ແຕ່ ຕົ້ນຕາມ ຮູບ ຮ່າງ ລັກສະນະ ຂອງ ເຮົາ ເອງ	是的所有的人在开始时都是照我自己的形象造的
ຕໍ່ ມາທ້າວຈອນ ໄດ້ ເລົ່າ ວ່າ ຫລັງ ຈາກທີ່ ລາວ ໄດ້ ກ່າວ ຄໍາ ອະທິຖານ ລາວ ຮູ້ສຶກ ວ່າ ລາວ ມີກໍາລັງວັງຊາ ຂຶ້ນທັນທີ	后来约翰说他一作完祈祷就感觉到一股强大的力量
ສາດສະຫນາ ຈັກ ທີ່ ບໍ່ ຖືກຕ້ອງ ຈະ ຖືກ ສະຖາປະນາ ຂຶ້ນ ໃນ ຍຸກ ສຸດ ທ້າຍ—ພວກ ເຂົາ ຈະ ສອນ ຄໍາ ສອນ ທີ່ ຜິດ ບໍ່ ມີ ປະ ໂຫຍດ ແລະ ໂງ່ ຈ້າ—ຈະ ມີ ການ ຫລົງ ຜິດ ຢູ່ ທົ່ວ ໄປ ຍ້ອນ ຜູ້ ສອນ ປອມ—ມານ ຈະ ເຮັດ ໃຫ້ ໃຈ ຂອງ ຄົນ ໂຫດຮ້າຍ—ມັນ ຈະ ສອນ ຄໍາ ສອນ ທີ່ ຜິດ ໃນ ທຸກ ວິທີ ທາງ	许多假教会要在末世成立—他们会教导虚假空洞和愚蠢的教义—假教师使叛教日增—魔鬼会在世人心中肆虐—他会教导各种虚假的教义
ໂຊກ ດີ ທີ່ ຈໍານວນຄົນ ຫນຸ່ມ ໂສດ ທີ່ ເປັນ ສະມາຊິກ ຂອງ ສາດສະຫນາ ຈັກບໍ່ ມີ ຫລາຍ ໃນ ເລື່ອງ ທີ່ ກ່າວ ມານັ້ນ ເພາະວ່າ ເຮົາ ໄດ້ ຮັບ ພອນ ດ້ວຍ ແຜນ ແຫ່ງ ພຣະກິດ ຕິ ຄຸນ	幸运的是这些令人担心的潮流在教会的年轻成人当中比较不那么常见 部份原因是因为他们蒙福能知道福音计划
ຄົນ ເຫຼົ່າ ນັ້ນ ກ່າວ ວ່າ ທໍາອິດ ເຮົາ ໄດ້ ເຫັນ ດາວ ຂອງ ກຸມານ ນັ້ນ ຂະນະ ທີ່ ເຮົາ ຢູ່ ທິດ ຕາເວັນ ອອກ ແລະ ພວກ ເຮົາ ມາ ເພື່ອ ນະມັດສະການ ພະອົງ	他们说我们起初在东方见到这孩子的星就特地来向他朝拜
ນອກ ເຫນືອ ໄປ ຈາກ ການ ຈ່າຍ ຄ່າ ແລະ ການ ທຸກ ທໍ ລະ ມານ ເພື່ອ ບາບ ຂອງ ເຮົາ ແລ້ວ ພຣະ ເຢຊູ ຄຣິດ ຍັງ ໄດ້ ເດີນ ໃນທຸກ ເສັ້ນ ທາງ ໄດ້ ປະ ເຊີນ ກັບ ການທ້າ ທາຍ ທຸກ ຢ່າງ ໄດ້ ປະ ເຊີນ ກັບ ຄວາມ ເຈັບ ປວດ—ທາງ ຮ່າງ ກາຍ ທາງ ຄວາມ ຮູ້ ສຶກ ຫລື ວິນ ຍານ—ທີ່ ເຮົາ ຈະ ບໍ່ ໄດ້ ປະ ເຊີນ ໃນ ຊ່ວງ ມະ ຕະ ນີ້	除了为我们的罪付出代价和受苦以外不论在身体情绪或灵性方面耶稣基督都曾走过我们在尘世中所经历的每一条道路所应付的每一项挑战以及所面对的每一种伤痛
ຂ້າ ພະ ເຈົ້າ ເຊື່ອ ວ່າ ການ ເຮັດ ຈັ່ງ ຊີ້ ແມ່ນ ການ ເຍາະ ເຍີ້ຍ ການ ເສຍ ສະ ລະ ແລະ ການ ທົນ ທຸກ ທໍ ລະ ມານ ຂອງ ພຣະ ເຢ ຊູ ຄຣິດ	我相信这么做就是在严重嘲弄耶稣基督的牺牲和受难
ແນ່ ນອນ ວ່າ ມັນ ຮ່ວມ ທັງ ຄວາມ ສຸກ ຂອງ ການ ຊໍາ ລະ ໃຫ້ ສະ ອາດ ການ ປິ່ນ ປົວ ແລະ ການ ເພີ່ມ ຄວາມ ເຂັ້ມ ແຂງ ໃຫ້ ແກ່ ເຮົາ ຄວາມ ສຸກ ຂອງ ການ ຈ່າຍ ຄ່າ ບາບ ຂອງ ທຸກ ຄົນ ທີ່ ຈະ ກັບ ໃຈ ຄວາມ ສຸກ ຂອງ ການ ເຮັດ ໃຫ້ ເປັນ ໄປ ໄດ້ ສໍາ ລັບ ທ່ານ ແລະ ຂ້າ ພະ ເຈົ້າ ທີ່ ຈະ ກັບ ຄືນ ໄປ ສູ່ ບ້ານ—ສະ ອາດ ແລະ ມີ ຄຸນ ຄ່າ ດີ ພໍ—ທີ່ ຈະ ດໍາ ລົງ ຊີ ວິດ ຢູ່ ກັບ ພຣະ ບິ ດາ ມານ ດາ ແລະ ຄອບ ຄົວ ແຫ່ງ ສະ ຫວັນ ຂອງ ເຮົາ	这当然包括了洁净医治和赐给我们力量的喜乐为所有悔改之人偿付罪恶代价的喜乐使你我能够洁净配称地回到天家与天上父母和家人同住的喜乐
ມີ ຜູ້ ຄົນ ທີ່ ໄຮ້ ດຽງ ສາ ເປັນ ຈໍາ ນວນ ຫລວງ ຫລາຍ ໄດ້ ຮັບ ທຸກ ທໍ ລະ ມານ ເພາະ ສະ ພາບ ການ ຂອງ ທໍາ ມະ ຊາດ ຕະ ຫລອດ ທັງ ຈາກ ຄວາມ ໂຫດ ຮ້າຍ ຂອງ ມະ ນຸດ	太多无辜的人之所以受苦既是因为天生的环境也是由于人类的冷酷
ພຣະ ເຢ ຊູ ຄຣິດ ໄດ້ ທົນ ທຸກ ທໍ ລະ ມານ ໄດ້ ສິ້ນ ພຣະ ຊົນ  ແລະ ໄດ້ ລຸກ ຂຶ້ນ ຈາກ ຄວາມ ຕາຍ ເພື່ອ ວ່າ ພຣະ ອົງ ຈະ ສາ ມາດ ຍົກ ເຮົາ ຂຶ້ນ ໄປສູ່ຊີ ວິດ ນິ ລັນ ດອນ	耶稣基督受苦死亡和从死里复活是为了让他能够提升我们到达永生
ຂ້າພະ ເຈົ້າກໍ ຮູ້ສຶກ ເຊັ່ນ ດຽວ ກັບ ທ່ານ ເຖິງ ພຣະວິນ ຍານ ເປັນ ພະຍານ ເຖິງ ຄວາມ ຈິງ ຂອງ ຖ້ອຍ ຄໍາ ແລະ ສຽງ ເພງ ທີ່ ເຮົາ ໄດ້ ຍິນ ຜ່ານ ມານັ້ນ	我和各位一样感受到灵向我们见证我们所听到的演讲和歌词的真实性
ໃນ ສ່ວນ ເລິກ ຂອງ ໃຈ ເຮົາ ເຮົາ ກໍ ຢາກ ກັບ ບ້ານ ທີ່ ຢູ່ ຫລັງ ມ່ານ ແລະ ໂອບ ກອດ ພຣະ ບິ ດາ ມານ ດາ ເທິງ ສະ ຫວັນ ທີ່ ເຮົາ ເຄີຍ ຮູ້ ຈັກ ແລະ ທະ ນຸ ຖະ ຫນອມ	我们的内心深处都有一股渴望想通过幔子拥抱我们曾经认识且挚爱的天上父母
ເຮົາ ທໍ ລະ ມານ ຕົວ ເອງ ຢ່າງ ບໍ່ ຈໍາເປັນ ເມື່ອ ເຮົາ ແຂ່ງ ຂັນ ກັນ ແລະ ປຽບ ທຽບ	跟别人竞争和比较是在折磨自己是没有必要的
ແຕ່ ພວກ ຄົນ ໃຊ້ ຂອງ ນາ ອາ ມານ ໄດ້ ເຂົ້າຫາ ເພິ່ນ ແບບ ອ່ອນ ໂຍນ ແລະ ຮູ້ ວ່າ ເພິ່ນ ຈະ ເຮັດ ບາງ ສິ່ງ ທີ່ ຍາກ ກວ່າ ນັ້ນ ຖ້າ ຫາກ ເອລີ ຊາ ໄດ້ ຂໍ ໃຫ້ ເພິ່ນ ເຮັດ	乃缦的仆人们小心谨慎地到他面前来对他说如果以利沙要他做「一件大事」他一定会做
ມັນ ມີ ການ ຜິດ ຖຽງ ກັນ ແລະ ມີ ການ ຂັດ ແຍ້ງ ກັນ ເລື່ອງ ອານາຈັກ—ເອ ຄິດ ຈັດ ຕັ້ງ ຄໍາ ສາບານ ການ ມົ້ວ ສຸມ ລັບ ເພື່ອ ປະຫານ ຊີວິດ ກະສັດ—ການ ມົ້ວ ສຸມ ລັບ ເປັນ ຂອງ ມານ ແລະ ຜົນ ຄື ການ ທໍາລາຍ ປະຊາ ຊາດ—ຄົນ ຕ່າງ ຊາດ ໃນ ສະ ໄຫມ ປະຈຸ ບັນ ຖືກ ເຕືອນ ໃຫ້ ຕໍ່ ຕ້ານ ການ ມົ້ວ ສຸມ ລັບ ຊຶ່ງ ພະຍາຍາມ ໂຄ່ນ ລົ້ມ ເສລີພາບ ຂອງ ແຜ່ນດິນ ປະຊາ ຊາດ ແລະ ປະ ເທດ ຊາດ ທັງ ຫມົດ	王国里不和与纷争四起—艾基士组织一个以誓言彼此约束的秘密帮派要杀害国王—秘密帮派属于魔鬼会导致民族灭亡—警告今日的外邦人要防范企图破坏各地各族及各国自由的秘密帮派
ຖ້າ ຄວາມ ເຈັບ ປວດ ທໍ ລະ ມານ ຊ່າງ ມັນ ອີກ ຈັກ ນ້ອຍ ເຮົາ ຈະ ຮູ້ ຈັກ ພຣະ ອົງ	伤痛莫忧虑必将认识神
 ແລະ ແມ່ນ ແຕ່ ໄພ ທໍາ ມະ ຊາດ ດັ່ງ ທີ່ ເຮົາ ເຫັນ ເມື່ອບໍ່ ດົນ ມານີ້ ຕະ ຫລອດ ທົ່ວ ໂລກ	 甚至是我们最近在世界各地所见到的天灾
ທູດ ສະຫວັນ ຄາບລິເອນ ຖືກ ສົ່ງ ໄປ ຫາ ສະຕີ ສາວ ຄົນ ນຶ່ງ ທີ່ ມີ ຊື່ສຽງ ດີ ຊື່ ມາລີ	上帝差遣天使加百列去见一个名叫马利亚的贤淑少女
